,purchase_ID,Date at created,Category,Name,Purchase Price,Delivery Price,Total
15204,15205,21-10-2020 15:46:40.125443,Parrilla · Internacional,Taperia de la Plaza,18900,5700,24600
15205,15206,21-10-2020 15:46:40.472784,Desayunos · Panadería,El Pan de Phillippe,8900,4600,13500
15206,15207,21-10-2020 15:46:40.869469,Típica,Sopitas y Más,23000,4200,27200
15207,15208,21-10-2020 15:46:41.166193,Pollo · Desayunos,Piaf,18900,6500,25400
15208,15209,21-10-2020 15:46:41.362772,Desayunos · Típica,La Frijolada,53400,4500,57900
15209,15210,21-10-2020 15:46:41.609763,Desayunos · Café,Matchacha,13600,5900,19500
15210,15211,21-10-2020 15:46:41.907761,Típica · Parrilla,Mi Ranchito Parrilla,11870,4400,16270
15211,15212,21-10-2020 15:46:42.254812,Desayunos · Panadería,Limarys,39700,6500,46200
15212,15213,21-10-2020 15:46:42.401553,Desayunos · Café,El Gualilo,29500,6200,35700
15213,15214,21-10-2020 15:46:42.798573,Sánduches,Submarin,45800,3800,49600
15214,15215,21-10-2020 15:46:43.095371,Desayunos · Típica,Rojo Gourmet,9000,4700,13700
15215,15216,21-10-2020 15:46:43.442304,Parrilla,OAK Ahumado y Brebajes,23000,6000,29000
15216,15217,21-10-2020 15:46:43.789241,Desayunos · Parrilla,Mi Patria,29500,4600,34100
15217,15218,21-10-2020 15:46:44.085887,Sushi · Desayunos,Maki Roll,24300,4300,28600
15218,15219,21-10-2020 15:46:44.282326,China,China Food Col,15000,3600,18600
15219,15220,21-10-2020 15:46:44.579084,Típica · Parrilla,La Ternera Parrilla,45800,5200,51000
15220,15221,21-10-2020 15:46:44.776189,Pollo,Chicken House,23000,4200,27200
15221,15222,21-10-2020 15:46:45.022852,Típica,Campo Victoria,37900,3000,40900
15222,15223,21-10-2020 15:46:45.319728,Pizza,Pastas Laurentina,65000,4800,69800
15223,15224,21-10-2020 15:46:45.616815,Desayunos,Don Leo,11870,6000,17870
15224,15225,21-10-2020 15:46:45.913510,Desayunos · Panadería,Decofruta,34500,4700,39200
15225,15226,21-10-2020 15:46:46.060485,Típica,Sopitas y Más,12500,4200,16700
15226,15227,21-10-2020 15:46:46.307806,Café · Helados,Sofia heladería y café,13600,5800,19400
15227,15228,21-10-2020 15:46:46.655287,Hamburguesas · Saludable,Restaurant Inn,39700,6100,45800
15228,15229,21-10-2020 15:46:46.902730,Desayunos · Panadería,Artesanos,13600,4300,17900
15229,15230,21-10-2020 15:46:47.250311,Café · Helados,Sofia heladería y café,65000,5800,70800
15230,15231,21-10-2020 15:46:47.597571,Peruana · Internacional,La Chifería,23000,6600,29600
15231,15232,21-10-2020 15:46:47.844777,Típica,Sabores De Mi Tierra,39700,5400,45100
15232,15233,21-10-2020 15:46:48.142143,Desayunos,Desayunos en Bogotá,15600,3400,19000
15233,15234,21-10-2020 15:46:48.439654,Desayunos · Panadería,Choclofee,35000,4700,39700
15234,15235,21-10-2020 15:46:48.736605,Saludable · Desayunos,Raices Bienestar Gourmet,13000,6600,19600
15235,15236,21-10-2020 15:46:49.083665,Pollo · Saludable,Tremenda Sal y Dulce,48750,6500,55250
15236,15237,21-10-2020 15:46:49.280576,Saludable · Desayunos,Malú,15600,3700,19300
15237,15238,21-10-2020 15:46:49.477354,Pescados y Mariscos,Fish Place - Del Mar,29500,5400,34900
15238,15239,21-10-2020 15:46:49.774137,Peruana,Masivo,29500,5800,35300
15239,15240,21-10-2020 15:46:49.920671,Postres · Desayunos,Vivalight Market.,18900,6500,25400
15240,15241,21-10-2020 15:46:50.317700,Desayunos · Panadería,Decofruta,35000,4700,39700
15241,15242,21-10-2020 15:46:50.664828,Desayunos · Panadería,Choclofee,9000,4700,13700
15242,15243,21-10-2020 15:46:51.011672,Pollo · Desayunos,Caserito Gourmet,11870,6700,18570
15243,15244,21-10-2020 15:46:51.158814,Postres · Desayunos,Café Quindio,24300,5700,30000
15244,15245,21-10-2020 15:46:51.505814,Italiana,Bocatto Di Passo,8900,5000,13900
15245,15246,21-10-2020 15:46:51.802703,Postres · Desayunos,La Folie - Postres,13600,3300,16900
15246,15247,21-10-2020 15:46:52.000739,Café · Helados,Sofia heladería y café,45800,5800,51600
15247,15248,21-10-2020 15:46:52.347863,Desayunos · Típica,Parrilla Farandula Típico,34500,5900,40400
15248,15249,21-10-2020 15:46:52.544579,Sánduches · China,Peru Mix,35000,5900,40900
15249,15250,21-10-2020 15:46:52.941340,Desayunos · Panadería,Juliana Restaurante,53900,6100,60000
15250,15251,21-10-2020 15:46:53.138676,Desayunos · Empanadas,Empanadas Doraditas.com,35000,3000,38000
15251,15252,21-10-2020 15:46:53.436392,Desayunos · Panadería,Artesanos,53400,4300,57700
15252,15253,21-10-2020 15:46:53.583538,Desayunos,Fratelli - Desayunos,23000,4600,27600
15253,15254,21-10-2020 15:46:53.780435,Pollo · Saludable,Tremenda Sal y Dulce,39700,6500,46200
15254,15255,21-10-2020 15:46:54.077281,Alta Cocina · Parrilla,Criterión,45800,6000,51800
15255,15256,21-10-2020 15:46:54.274218,Saludable · Desayunos,Re.al Alimentos Reales,15000,4000,19000
15256,15257,21-10-2020 15:46:54.520896,Parrilla,Rústico Picadería,23000,3800,26800
15257,15258,21-10-2020 15:46:54.867953,Postres · Desayunos,BagBog Bagels,18900,6400,25300
15258,15259,21-10-2020 15:46:55.215134,Postres · Desayunos,Cosmo Cookies,31800,5900,37700
15259,15260,21-10-2020 15:46:55.512154,Saludable · Desayunos,Bawana - Sandwich,7500,3400,10900
15260,15261,21-10-2020 15:46:55.859555,Saludable,Hanai - Bowls Saludables,48750,5900,54650
15261,15262,21-10-2020 15:46:56.256758,Típica,Campo Victoria,53400,3000,56400
15262,15263,21-10-2020 15:46:56.603926,Pollo · Desayunos,Caserito Gourmet,70000,6700,76700
15263,15264,21-10-2020 15:46:56.750849,Típica,Sabores De Mi Tierra,9000,5400,14400
15264,15265,21-10-2020 15:46:56.897519,Postres · Desayunos,Maltihelados,18900,6200,25100
15265,15266,21-10-2020 15:46:57.194828,Desayunos · Sánduches,Frutos del Bosque,24200,3500,27700
15266,15267,21-10-2020 15:46:57.591853,Pizza,18 Scalini,9000,4300,13300
15267,15268,21-10-2020 15:46:57.788636,Parrilla · Internacional,Taperia de la Plaza,24200,5700,29900
15268,15269,21-10-2020 15:46:58.135735,Sushi,Canoa To Go,29500,5900,35400
15269,15270,21-10-2020 15:46:58.332564,Desayunos · Típica,Papadió - Colombianas,23000,5700,28700
15270,15271,21-10-2020 15:46:58.479205,Postres · Desayunos,Buñuelos nacho,37900,6600,44500
15271,15272,21-10-2020 15:46:58.826594,Crepes,San Crepes,11870,4900,16770
15272,15273,21-10-2020 15:46:59.023293,Postres,La Galeta,12500,3000,15500
15273,15274,21-10-2020 15:46:59.370673,Comida Rápida,Fiesta Digital Andrés,10700,3100,13800
15274,15275,21-10-2020 15:46:59.667910,Hamburguesas · Pescados y Mariscos,El Velero,9000,6500,15500
15275,15276,21-10-2020 15:46:59.865368,Típica,El Mondongo y Mucho Mas,53400,5600,59000
15276,15277,21-10-2020 15:47:00.212414,Desayunos · Mexicana,La Mera Mera - Mexicana,53400,3100,56500
15277,15278,21-10-2020 15:47:00.359289,Desayunos,Archies Desayunos,11870,3100,14970
15278,15279,21-10-2020 15:47:00.506164,Postres · Desayunos,Cosmo Cookies,13600,5900,19500
15279,15280,21-10-2020 15:47:00.903308,Hamburguesas,Bendito Cordero,35000,5800,40800
15280,15281,21-10-2020 15:47:01.199860,Postres,Beiked,15600,4000,19600
15281,15282,21-10-2020 15:47:01.497278,Postres · Desayunos,Maltihelado,31800,4500,36300
15282,15283,21-10-2020 15:47:01.844306,Desayunos · Panadería,Le Pain Quotidien,13000,3900,16900
15283,15284,21-10-2020 15:47:01.991423,Desayunos · Pescados y Mariscos,Luzí­a - Mediterranea,7500,5700,13200
15284,15285,21-10-2020 15:47:02.239758,Sushi,Umi,29500,5600,35100
15285,15286,21-10-2020 15:47:02.386743,Pollo · Desayunos,Candelina,8900,5300,14200
15286,15287,21-10-2020 15:47:02.583739,Sánduches,Submarin,29500,3800,33300
15287,15288,21-10-2020 15:47:02.981096,Desayunos · Panadería,Choclofee,17800,4700,22500
15288,15289,21-10-2020 15:47:03.178012,Desayunos · Típica,Parrilla Farandula Típico,24300,5900,30200
15289,15290,21-10-2020 15:47:03.575644,Desayunos · Panadería,Choclofee,23000,4700,27700
15290,15291,21-10-2020 15:47:03.923156,Internacional,La Esquina con Sabor Parrilla,37900,3000,40900
15291,15292,21-10-2020 15:47:04.070123,Desayunos · Café,Matchacha,24200,5900,30100
15292,15293,21-10-2020 15:47:04.317019,Desayunos · Panadería,Artesanos,35000,4300,39300
15293,15294,21-10-2020 15:47:04.563915,Desayunos,El Corral - Desayunos,23000,5000,28000
15294,15295,21-10-2020 15:47:04.810903,Típica,Juan Chorizo,23000,3900,26900
15295,15296,21-10-2020 15:47:05.158881,Pollo · Pescados y Mariscos,Bang Bang Rice,53400,3400,56800
15296,15297,21-10-2020 15:47:05.455814,Postres · Desayunos,Gelateria Da Favola,37900,6500,44400
15297,15298,21-10-2020 15:47:05.853507,Postres · Desayunos,Café Quindio,18900,5700,24600
15298,15299,21-10-2020 15:47:06.200551,Hamburguesas,Burger Society,8900,4100,13000
15299,15300,21-10-2020 15:47:06.398265,Saludable,The Good Rice Bowls,53400,3500,56900
15300,15301,21-10-2020 15:47:06.795509,Desayunos · Sánduches,Frutos del Bosque,35000,3500,38500
15301,15302,21-10-2020 15:47:06.942972,Pollo · Típica,Auyama,35000,3900,38900
15302,15303,21-10-2020 15:47:07.341904,Pollo · Saludable,Yerbabuena,7500,3900,11400
15303,15304,21-10-2020 15:47:07.489890,Desayunos · Helados,San Giorgio Gelateria,65000,3100,68100
15304,15305,21-10-2020 15:47:07.687484,Alta Cocina · Parrilla,Criterión,9000,6000,15000
15305,15306,21-10-2020 15:47:08.035200,Pollo · Saludable,Tremenda Sal y Dulce,11870,6500,18370
15306,15307,21-10-2020 15:47:08.283037,Pizza · Italiana,Piatto - Pizza,35000,6600,41600
15307,15308,21-10-2020 15:47:08.531653,Parrilla,Beraca Parrilla Bbq,9000,5600,14600
15308,15309,21-10-2020 15:47:08.779642,Típica · Parrilla,El Portal de la Antigua,53400,5600,59000
15309,15310,21-10-2020 15:47:09.177655,Pollo · Desayunos,Abasto,10700,3600,14300
15310,15311,21-10-2020 15:47:09.575708,Mexicana,La leyenda mexican kitchen,8900,3200,12100
15311,15312,21-10-2020 15:47:09.873311,Postres · Desayunos,Jacques Pastelería,53900,5900,59800
15312,15313,21-10-2020 15:47:10.020507,Típica · Parrilla,Typykos,24200,6000,30200
15313,15314,21-10-2020 15:47:10.318457,Típica,Cazuelitas 93,12500,3900,16400
15314,15315,21-10-2020 15:47:10.615126,Postres,Levelma,31800,6200,38000
15315,15316,21-10-2020 15:47:10.962405,Desayunos · Italiana,Rceta By Rausch,13600,3600,17200
15316,15317,21-10-2020 15:47:11.259779,Saludable · Parrilla,Box,29500,3700,33200
15317,15318,21-10-2020 15:47:11.507219,Desayunos · Típica,Papadió - Colombianas,8900,5700,14600
15318,15319,21-10-2020 15:47:11.754465,Desayunos · Pescados y Mariscos,Gypsy Bistro,37900,4500,42400
15319,15320,21-10-2020 15:47:12.001235,Desayunos · Típica,Fogón Sangileño,10700,5000,15700
15320,15321,21-10-2020 15:47:12.349232,Desayunos · Panadería,Premium Break Bakery,48750,3700,52450
15321,15322,21-10-2020 15:47:12.746814,Desayunos,Jacinta Arepas de Huevo,10700,4000,14700
15322,15323,21-10-2020 15:47:13.043523,Postres · Desayunos,Amelie Helados,18900,6400,25300
15323,15324,21-10-2020 15:47:13.441032,Pollo · Saludable,Gratina,15600,4200,19800
15324,15325,21-10-2020 15:47:13.688141,Postres · Desayunos,Cosmo Cookies,24200,5900,30100
15325,15326,21-10-2020 15:47:14.035152,Parrilla,Campocina,18900,4600,23500
15326,15327,21-10-2020 15:47:14.432856,Desayunos · Sánduches,Frutos del Bosque,29500,3500,33000
15327,15328,21-10-2020 15:47:14.630088,Desayunos · Típica,Peninsula Calentados y Parrilla,45800,3400,49200
15328,15329,21-10-2020 15:47:14.977521,Desayunos · Panadería,Santa Juana Food Bar,45800,5900,51700
15329,15330,21-10-2020 15:47:15.374694,Desayunos,Butter,15600,6700,22300
15330,15331,21-10-2020 15:47:15.772159,Desayunos · Sánduches,Danilo Colombia,48750,3300,52050
15331,15332,21-10-2020 15:47:16.169391,Desayunos · Típica,Peninsula Calentados y Parrilla,23000,3400,26400
15332,15333,21-10-2020 15:47:16.416719,Alta Cocina · Postres,La Pinta,27800,4500,32300
15333,15334,21-10-2020 15:47:16.563657,Postres · Desayunos,Protein Bakes,18900,5900,24800
15334,15335,21-10-2020 15:47:16.760800,Desayunos · Típica,Calentao Express,27800,6000,33800
15335,15336,21-10-2020 15:47:16.908095,Saludable,The Good Rice Bowls,35000,3500,38500
15336,15337,21-10-2020 15:47:17.205210,Sushi · Desayunos,Maki Roll,45800,4300,50100
15337,15338,21-10-2020 15:47:17.352766,Típica,Sabrosito,13000,4000,17000
15338,15339,21-10-2020 15:47:17.549719,Desayunos,Sunny Breakfast Brunch,8900,4300,13200
15339,15340,21-10-2020 15:47:17.696662,Postres · Desayunos,Maria Luisa - Postres,15000,4300,19300
15340,15341,21-10-2020 15:47:17.843540,Desayunos · Panadería,Pasteleite,45800,5900,51700
15341,15342,21-10-2020 15:47:18.240753,Típica · Parrilla,La Ternera Parrilla,23000,5200,28200
15342,15343,21-10-2020 15:47:18.487760,Desayunos · Típica,Rojo Gourmet,27800,4700,32500
15343,15344,21-10-2020 15:47:18.785456,Postres · Café,Celestino Café,65000,5900,70900
15344,15345,21-10-2020 15:47:19.132672,Asiática,Thai Station,39700,6000,45700
15345,15346,21-10-2020 15:47:19.530041,Postres · Desayunos,Sharmus,7500,6100,13600
15346,15347,21-10-2020 15:47:19.827341,Pollo,Heart & Cooking,13000,5000,18000
15347,15348,21-10-2020 15:47:20.175142,Desayunos · Café,Matchacha,18900,5900,24800
15348,15349,21-10-2020 15:47:20.322408,Saludable,Puro Verde,18900,5700,24600
15349,15350,21-10-2020 15:47:20.720469,Postres · Desayunos,KOKOA & co.,29500,4700,34200
15350,15351,21-10-2020 15:47:20.968372,Típica · Parrilla,El Portal de la Antigua,39700,5600,45300
15351,15352,21-10-2020 15:47:21.166543,Parrilla,Carnes la Zarza,7500,4900,12400
15352,15353,21-10-2020 15:47:21.564724,Desayunos · Jugos y Batidos,Dont Be Hungry,31800,5600,37400
15353,15354,21-10-2020 15:47:21.712332,Postres · Desayunos,Restaurante Cornelia,65000,5500,70500
15354,15355,21-10-2020 15:47:21.910228,Desayunos · Internacional,Camilia,9000,3900,12900
15355,15356,21-10-2020 15:47:22.158217,Típica,Sopitas y Más,70000,4200,74200
15356,15357,21-10-2020 15:47:22.356360,Helados,Buon Gelato,15000,4400,19400
15357,15358,21-10-2020 15:47:22.654044,Café · Helados,Sofia heladería y café,17800,5800,23600
15358,15359,21-10-2020 15:47:22.801709,Desayunos · Café,Frambas,53900,3400,57300
15359,15360,21-10-2020 15:47:23.149497,Mexicana,Cantina La 15,27800,4300,32100
15360,15361,21-10-2020 15:47:23.548258,Saludable,Ventura Soup y Salad,35000,3800,38800
15361,15362,21-10-2020 15:47:23.746660,Saludable · Típica,Saludable Mrg,15600,5800,21400
15362,15363,21-10-2020 15:47:24.044291,Mexicana,Cantina La 15,35000,4300,39300
15363,15364,21-10-2020 15:47:24.292017,Desayunos · Típica,Parrilla Farandula Típico,35000,5900,40900
15364,15365,21-10-2020 15:47:24.639448,Típica · Parrilla,La Ternera Parrilla,39700,5200,44900
15365,15366,21-10-2020 15:47:25.037318,Desayunos · Café,Moramia,29500,4700,34200
15366,15367,21-10-2020 15:47:25.185459,Desayunos · Panadería,Choclofee,39700,4700,44400
15367,15368,21-10-2020 15:47:25.483108,Hamburguesas · Panadería,NYC Burgers,7500,6200,13700
15368,15369,21-10-2020 15:47:25.830517,Desayunos · Sánduches,Danilo Colombia,13000,3300,16300
15369,15370,21-10-2020 15:47:25.977660,Internacional,Rio Sabores y Experiencias,65000,4100,69100
15370,15371,21-10-2020 15:47:26.375070,Crepes,San Crepes,7500,4900,12400
15371,15372,21-10-2020 15:47:26.672201,Pollo · Saludable,Gratina,18900,4200,23100
15372,15373,21-10-2020 15:47:26.918980,Desayunos,Butter,35000,6700,41700
15373,15374,21-10-2020 15:47:27.166619,Desayunos · Café,Matchacha,35000,5900,40900
15374,15375,21-10-2020 15:47:27.313912,Asiática,Thai Station,23000,6000,29000
15375,15376,21-10-2020 15:47:27.713002,Parrilla,Parrilla Pimentón,65000,3400,68400
15376,15377,21-10-2020 15:47:28.060844,Alta Cocina · Postres,La Pinta,9000,4500,13500
15377,15378,21-10-2020 15:47:28.458480,Desayunos · Panadería,Decofruta,7500,4700,12200
15378,15379,21-10-2020 15:47:28.656025,Típica,La Cocina,13600,4600,18200
15379,15380,21-10-2020 15:47:28.903196,Pollo · Pescados y Mariscos,Bang Bang Rice,23000,3400,26400
15380,15381,21-10-2020 15:47:29.099749,Típica · Parrilla,Toya,13000,4200,17200
15381,15382,21-10-2020 15:47:29.347017,Desayunos,Jacinta Arepas de Huevo,35000,4000,39000
15382,15383,21-10-2020 15:47:29.744132,Desayunos · Panadería,Choclofee,15600,4700,20300
15383,15384,21-10-2020 15:47:29.991549,Hamburguesas · Panadería,NYC Burgers,37900,6200,44100
15384,15385,21-10-2020 15:47:30.288842,Desayunos · Típica,Parrilla Farandula Típico,23000,5900,28900
15385,15386,21-10-2020 15:47:30.536173,Postres · Desayunos,Buñuelos nacho,15600,6600,22200
15386,15387,21-10-2020 15:47:30.683581,Pizza,Pastas Laurentina,10700,4800,15500
15387,15388,21-10-2020 15:47:30.831450,Típica,Campo Victoria,7500,3000,10500
15388,15389,21-10-2020 15:47:31.178651,Típica,La Olla de Barro,23000,5300,28300
15389,15390,21-10-2020 15:47:31.475928,Asiática,TeT,15600,5900,21500
15390,15391,21-10-2020 15:47:31.723134,China,China Food Col,39700,3600,43300
15391,15392,21-10-2020 15:47:32.070650,Saludable · Desayunos,Libre de Culpa,17800,4000,21800
15392,15393,21-10-2020 15:47:32.267797,Poke,Poke Go,39700,4600,44300
15393,15394,21-10-2020 15:47:32.415381,Desayunos · Panadería,Juliana Restaurante,9000,6100,15100
15394,15395,21-10-2020 15:47:32.814320,Típica · Parrilla,Typykos,70000,6000,76000
15395,15396,21-10-2020 15:47:32.961664,Desayunos · Jugos y Batidos,Dont Be Hungry,24300,5600,29900
15396,15397,21-10-2020 15:47:33.159090,Típica,Cazuelitas 93,12500,3900,16400
15397,15398,21-10-2020 15:47:33.356293,Típica · Pescados y Mariscos,Arroces Mrg,11870,4300,16170
15398,15399,21-10-2020 15:47:33.553727,Parrilla,Arepaisa de Medellín,11870,5600,17470
15399,15400,21-10-2020 15:47:33.851797,Postres · Desayunos,Protein Bakes,29500,5900,35400
15400,15401,21-10-2020 15:47:34.150038,Asiática,TeT,29500,5900,35400
15401,15402,21-10-2020 15:47:34.448053,Típica · Parrilla,Typykos,39700,6000,45700
15402,15403,21-10-2020 15:47:34.745911,Saludable · Típica,Saludable Mrg,70000,5800,75800
15403,15404,21-10-2020 15:47:35.144168,Postres,Beiked,17800,4000,21800
15404,15405,21-10-2020 15:47:35.491903,Peruana,Uma Cantina Peruana,24200,3200,27400
15405,15406,21-10-2020 15:47:35.889431,Pollo,Oliva Va,23000,5600,28600
15406,15407,21-10-2020 15:47:36.087195,Saludable,Puro Verde,48750,5700,54450
15407,15408,21-10-2020 15:47:36.385032,Saludable · Típica,Sopas Mrg,65000,3100,68100
15408,15409,21-10-2020 15:47:36.782788,Pollo · Desayunos,Abasto,29500,3600,33100
15409,15410,21-10-2020 15:47:37.080225,Típica,Carbón & Mondongos,31800,6400,38200
15410,15411,21-10-2020 15:47:37.477835,Parrilla,Restaurante Bar Mi Ranchito,18900,5200,24100
15411,15412,21-10-2020 15:47:37.775604,Pollo · Desayunos,Candelina,65000,5300,70300
15412,15413,21-10-2020 15:47:37.924208,Desayunos · Café,Libertario Coffee Roasters,53900,4600,58500
15413,15414,21-10-2020 15:47:38.222321,Pizza,Pastas Laurentina,12500,4800,17300
15414,15415,21-10-2020 15:47:38.620274,Postres · Desayunos,Maria Luisa - Postres,27800,4300,32100
15415,15416,21-10-2020 15:47:38.967851,Hamburguesas,Gofi Burger,13600,5100,18700
15416,15417,21-10-2020 15:47:39.165795,Típica,Carbón & Mondongos,29500,6400,35900
15417,15418,21-10-2020 15:47:39.513106,Sánduches · China,Peru Mix,8900,5900,14800
15418,15419,21-10-2020 15:47:39.860270,Postres · Café,Celestino Café,53900,5900,59800
15419,15420,21-10-2020 15:47:40.207792,Pescados y Mariscos,Fish Place - Del Mar,31800,5400,37200
15420,15421,21-10-2020 15:47:40.555171,Postres,La Galeta,12500,3000,15500
15421,15422,21-10-2020 15:47:40.802357,Saludable · Desayunos,Copacabana Açai Bowls,7500,3000,10500
